X,Y,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID
128.602478014216,35.9057939937663,"1540020100","101","-","0",,dgsi,"5","27000","154",,
128.599883013505,35.9092869934327,"1540021400","104",산격대교,"0",,dgsi,"5","27000","154",,
128.599593012347,35.91142099368,"1540021900","103","-","0",,dgsi,"5","27000","154",,
128.618501012546,35.9008879938088,"1540018200","101","-","0",,dgsi,"5","27000","154",,
128.61781501237,35.8982039936467,"1540017000","101","-","0",,dgsi,"5","27000","154",,
128.645604013777,35.8956779939742,"1510012700","102","-","0",,dgsi,"5","27000","151",,
128.638131012709,35.8982429940479,"1510012800","101",공항네거리,"0",,dgsi,"5","27000","151",,
128.713741014213,35.865169993468,"1510005600","101","-","0",,dgsi,"5","27000","151",,
128.718156013628,35.8652889939071,"1510005700","101","-","0",,dgsi,"5","27000","151",,
128.723935013308,35.8679059934264,"1510000701","101","-","1",,dgsi,"5","27000","151",,
128.724867013003,35.8660379937833,"1510005800","101","-","0",,dgsi,"5","27000","151",,
128.732329013131,35.8673439938478,"1510006300","101","-","0",,dgsi,"5","27000","151",,
128.732412014205,35.8707929939592,"1510000800","101","-","0",,dgsi,"5","27000","151",,
128.728817013293,35.86729799354,"1510006200","101","-","0",,dgsi,"5","27000","151",,
128.727885014194,35.8692689938966,"1510000700","101","-","0",,dgsi,"5","27000","151",,
128.708425012848,35.8691779934498,"1510007300","101","-","0",,dgsi,"5","27000","151",,
128.702233013767,35.8698449940513,"1510007400","101","-","0",,dgsi,"5","27000","151",,
128.69601001349,35.8705119943618,"1510007500","101","-","0",,dgsi,"5","27000","151",,
128.689746013405,35.872679993368,"1510001501","101","-","0",,dgsi,"5","27000","151",,
128.685263012884,35.8751699941857,"1510001600","101","-","0",,dgsi,"5","27000","151",,
128.684784013545,35.8768019936908,"1510010100","101","-","0",,dgsi,"5","27000","151",,
128.680261014075,35.8750799938022,"1510009600","101","-","0",,dgsi,"5","27000","151",,
128.627097013072,35.8768289943187,"1510010200","101","-","1",,dgsi,"5","27000","151",,
128.628814013408,35.8737479938925,"1510008700","101","-","0",,dgsi,"5","27000","151",,
128.626914013064,35.8737679944236,"1510008800","101","-","0",,dgsi,"5","27000","151",,
128.626993013215,35.8715079935153,"1510007600","101","-","0",,dgsi,"5","27000","151",,
128.628869013689,35.8715669935553,"1510007700","101","-","0",,dgsi,"5","27000","151",,
128.489404012658,35.7986889941334,"1570006500","101","-","0",,dgsi,"5","27000","157",,
128.49043401259,35.7976249929247,"1570011500","101","-","0",,dgsi,"5","27000","157",,
128.486872012968,35.7950249936058,"1570011400","102","-","0",,dgsi,"5","27000","157",,
128.578242013355,35.8764809943597,"1500007000","101","-","0",,dgsi,"5","27000","150",,
128.704464013242,35.8392519942789,"1550009000","101","-","0",,dgsi,"5","27000","155",,
128.708670013363,35.8369139943417,"1550008900","101","-","1",,dgsi,"5","27000","155",,
128.704125013926,35.8361149937198,"1550008700","101","-","1",,dgsi,"5","27000","155",,
128.707834013047,35.833916993519,"1550008200","101","-","0",,dgsi,"5","27000","155",,
128.70371501405,35.8330329939077,"1550008000","101","-","0",,dgsi,"5","27000","155",,
128.706874014196,35.8306949934101,"1550007700","101","-","0",,dgsi,"5","27000","155",,
128.649515014179,35.8467569932553,"1550011400","101","-","0",,dgsi,"5","27000","155",,
128.65333401352,35.8506779936645,"1550012500","101","-","0",,dgsi,"5","27000","155",,
128.649498013575,35.848035994354,"1550012100","101","-","0",,dgsi,"5","27000","155",,
128.651756014054,35.8480149936439,"1550012000","101","-","0",,dgsi,"5","27000","155",,
128.623788013471,35.8301749934667,"1550007400","101","-","0",,dgsi,"5","27000","155",,
128.6262720133,35.8274779938583,"1550006900","101","-","0",,dgsi,"5","27000","155",,
128.612628012812,35.8739109936064,"1510009100","101","-","1",,dgsi,"5","27000","151",,
128.60668701327,35.8769769939229,"1510010400","101","-","0",,dgsi,"5","27000","151",,
128.608975013229,35.8548589943243,"1550014200","101","-","1",,dgsi,"5","27000","155",,
128.607760013553,35.847351993626,"1550011800","101","-","0",,dgsi,"5","27000","155",,
128.608107013117,35.8411669942761,"1550010100","101","-","1",,dgsi,"5","27000","155",,
128.592520013276,35.8927399932902,"1540014700","104",성북교서편,"0",,dgsi,"5","27000","154",,
128.593474012887,35.893160994159,"1540014800","104",성북교동편,"0",,dgsi,"5","27000","154",,
128.598568013133,35.8887259934468,"1540012400","104",도청교서편,"0",,dgsi,"5","27000","154",,
128.598943013352,35.8900079939713,"1540013500","104",도청교동편,"0",,dgsi,"5","27000","154",,
128.600788012775,35.8863279938908,"1540011300","104",경대교서편,"0",,dgsi,"5","27000","154",,
128.601966013746,35.8863299936644,"1540011400","104",경대교동편,"0",,dgsi,"5","27000","154",,
128.606352013542,35.8761559936199,"1540008200","104",칠성교서편,"0",,dgsi,"5","27000","154",,
128.606602013535,35.8767679941304,"1510010000","104",칠성교동편,"0",,dgsi,"5","27000","151",,
128.611150013401,35.8735679934678,"1500006300","104",신천교서편,"0",,dgsi,"5","27000","150",,
128.612117013772,35.8737929938003,"1510008900","104",신천교동편,"0",,dgsi,"5","27000","151",,
128.613614012999,35.8682789938594,"1500003800","104",동신교서편,"0",,dgsi,"5","27000","150",,
128.614547013599,35.8681999936875,"1510007000","104",동신교동편,"0",,dgsi,"5","27000","151",,
128.607463012951,35.8549619941825,"1500000900","104",대봉교서편,"0",,dgsi,"5","27000","150",,
128.608658013264,35.8548809941778,"1550014300","104",대봉교동편,"0",,dgsi,"5","27000","155",,
128.606015012989,35.8474659937569,"1530005800","104",희망교서편,"0",,dgsi,"5","27000","153",,
128.607541013076,35.8473669942142,"1550011900","104",희망교동편,"0",,dgsi,"5","27000","155",,
128.606458013785,35.8414799938245,"1530004100","104",중동교서편,"0",,dgsi,"5","27000","153",,
128.607719013781,35.8412409938981,"1550010200","104",중동교동편,"0",,dgsi,"5","27000","155",,
128.605420013492,35.8348499936389,"1530002000","104",상동교서편,"0",,dgsi,"5","27000","153",,
128.606740013003,35.8344849933948,"1550008300","104",상동교동편,"0",,dgsi,"5","27000","155",,
128.60855701324,35.8250519944844,"1550006100","104",용두교서편,"0",,dgsi,"5","27000","155",,
128.609627012805,35.8251809940368,"1550006200","104",용두교동편,"0",,dgsi,"5","27000","155",,
128.585472012528,35.9082189935539,"1540021100","104",서변대교,"0",,dgsi,"5","27000","154",,
128.577941013614,35.9071189939161,"1540020700","104",조야교,"0",,dgsi,"5","27000","154",,
128.564017013757,35.9038249941797,"1540019200","104",노곡교,"0",,dgsi,"5","27000","154",,
128.542192013772,35.8918909941778,"1520007200","101",매천대교,"0",,dgsi,"5","27000","152",,
128.54203001284,35.8947029940837,"1540015700","104",매천대교,"0",,dgsi,"5","27000","154",,
128.659392012661,35.8764369940573,"1510009800","104",화랑교,"0",,dgsi,"5","27000","151",,
128.661125013637,35.8768369935139,"1510010300","104",화랑교,"0",,dgsi,"5","27000","151",,
128.697753012911,35.9892129938485,"1510013800","101","-","0",,dgsi,"5","27000","151",,
128.585195013013,35.8805799930742,"1540009500","103","-","0",,dgsi,"5","27000","154",,
128.599333013016,35.876964994034,"1540008500","103","-","0",,dgsi,"5","27000","154",,
128.601076012513,35.8407909937339,"1530003800","103","-","0",,dgsi,"5","27000","153",,
128.570679013268,35.9023839941795,"1540018700","103","-","0",,dgsi,"5","27000","154",,
128.593391013362,35.9006099942784,"1540018000","101","-","0",,dgsi,"5","27000","154",,
128.593311013386,35.9018749942225,"1540018600","101","-","0",,dgsi,"5","27000","154",,
128.593036014205,35.894226993517,"1540015500","101","-","0",,dgsi,"5","27000","154",,
128.607741013757,35.8402269940039,"1550009600","101","-","0",,dgsi,"5","27000","155",,
128.608008013341,35.8424089933253,"1550010400","101","-","0",,dgsi,"5","27000","155",,
128.608029013653,35.8434909944842,"1550010500","101","-","0",,dgsi,"5","27000","155",,
128.607644013161,35.8459819942434,"1550011100","101","-","0",,dgsi,"5","27000","155",,
128.607527013546,35.8464909943184,"1550011200","101","-","0",,dgsi,"5","27000","155",,
128.607780013025,35.8481989935272,"1550012200","101","-","0",,dgsi,"5","27000","155",,
128.608048013468,35.8490599939243,"1550012300","101","-","0",,dgsi,"5","27000","155",,
128.608847012898,35.8528059939026,"1550013100","101","-","0",,dgsi,"5","27000","155",,
128.6088420126,35.8540639938843,"1550013800","101","-","0",,dgsi,"5","27000","155",,
128.608515012916,35.8571319935579,"1550014600","101","-","0",,dgsi,"5","27000","155",,
128.608711013374,35.8557759936108,"1550014400","101","-","0",,dgsi,"5","27000","155",,
128.608820012929,35.8600879940079,"1550015100","101","-","0",,dgsi,"5","27000","155",,
128.608493012991,35.8589009943638,"1550015000","101","-","0",,dgsi,"5","27000","155",,
128.610075012958,35.8620699935818,"1550015200","101","-","0",,dgsi,"5","27000","155",,
128.610604012776,35.8625049935633,"1550015400","101","-","0",,dgsi,"5","27000","155",,
128.614712013273,35.8672009933586,"1550016400","101","-","0",,dgsi,"5","27000","155",,
128.613881013153,35.8654819935293,"1550016000","101","-","0",,dgsi,"5","27000","155",,
128.633964013454,35.8277659938439,"1550007000","101","-","1",,dgsi,"5","27000","155",,
128.549695013284,35.8967289935476,"1540001700","104",팔달교,"0",,dgsi,"5","27000","154",,
128.551792013146,35.8939819939862,"1540001200","101",팔달교,"1",,dgsi,"5","27000","154",,
128.608445013925,35.861732994192,"1500000100","104",수성교서편,"0",,dgsi,"5","27000","150",,
128.599459012892,35.8638959940957,"1500000500","101",봉산육거리,"1",,dgsi,"5","27000","150",,
128.602626013226,35.8632419938271,"1500000400","101",삼덕네거리,"1",,dgsi,"5","27000","150",,
128.587595012761,35.866439993726,"1500000800","101",계산오거리,"1",,dgsi,"5","27000","150",,
128.59334601355,35.8654829938173,"1500000700","101",반월당,"1",,dgsi,"5","27000","150",,
128.582338013168,35.8648789938041,"1500000600","101",신남사거리,"1",,dgsi,"5","27000","150",,
128.574137013059,35.8626629940589,"1500000300","101","-","1",,dgsi,"5","27000","150",,
128.608207013552,35.8618929932423,"1500000200","101",수성교네거리,"1",,dgsi,"5","27000","150",,
128.572044013078,35.8620689936684,"1520000500","101",반고개네거리,"1",,dgsi,"5","27000","152",,
128.564619013527,35.8601349929918,"1520000300","101",내당역네거리,"1",,dgsi,"5","27000","152",,
128.609054012339,35.8613619945746,"1550004600","104",수성교동편,"0",,dgsi,"5","27000","155",,
128.640415013437,35.8588849936389,"1550003800","101","-","0",,dgsi,"5","27000","155",,
128.635763013258,35.8588419936105,"1550003700","101",수성구청역,"1",,dgsi,"5","27000","155",,
128.623972013797,35.8592879936967,"1550004000","101","-","0",,dgsi,"5","27000","155",,
128.609482013807,35.8611009938417,"1550004500","101","-","1",,dgsi,"5","27000","155",,
128.614113013476,35.8597969943256,"1550004400","101",대구은행네거리,"1",,dgsi,"5","27000","155",,
128.617613013155,35.8596599936425,"1550004300","101",수성네거리,"1",,dgsi,"5","27000","155",,
128.620874014131,35.859506994119,"1550004200","101","-","0",,dgsi,"5","27000","155",,
128.622453013951,35.8593959934191,"1550004100","101","-","0",,dgsi,"5","27000","155",,
128.553531013108,35.9587609933281,"1540007600","101","-","0",,dgsi,"5","27000","154",,
128.551376013043,35.9469799936791,"1540007200","101",읍내삼거리,"1",,dgsi,"5","27000","154",,
128.548777012671,35.9347669936874,"1540006700","104",칠곡지하차도,"0",,dgsi,"5","27000","154",,
128.548459012923,35.9327659936841,"1540006300","101",칠곡네거리,"1",,dgsi,"5","27000","154",,
128.548225012804,35.9312859934727,"1540006100","104",칠곡지하차도,"0",,dgsi,"5","27000","154",,
128.538928013027,35.9308069933996,"1540006000","101","-","1",,dgsi,"5","27000","154",,
128.547319013052,35.9256249941609,"1540005500","101",공원네거리,"1",,dgsi,"5","27000","154",,
128.543496013398,35.9254989939201,"1540005400","101","-","0",,dgsi,"5","27000","154",,
128.54647401282,35.920227993723,"1540005200","101",태전삼거리,"1",,dgsi,"5","27000","154",,
128.548478013404,35.9135649938664,"1540004700","101","-","1",,dgsi,"5","27000","154",,
128.410840012997,35.906205994104,"1570009800","105","-","0",,dgsi,"5","27000","157",,
128.546821013013,35.9036679940355,"1540003900","101","-","0",,dgsi,"5","27000","154",,
128.603699013725,35.9024109941998,"1540003500","101","-","1",,dgsi,"5","27000","154",,
128.596310013974,35.9016799941906,"1540003400","101",연암네거리,"1",,dgsi,"5","27000","154",,
128.588848012897,35.9008199934642,"1540002900","101",백사벌네거리,"1",,dgsi,"5","27000","154",,
128.609090013299,35.9002989942688,"1540002700","101",산격중학교,"1",,dgsi,"5","27000","154",,
128.579330013377,35.899429993647,"1540002600","101",노원네거리,"0",,dgsi,"5","27000","154",,
128.613455013603,35.8982349945399,"1540002500","104",복현고가차도,"0",,dgsi,"5","27000","154",,
128.614954013123,35.8976429938544,"1540002300","101",복현오거리,"1",,dgsi,"5","27000","154",,
128.616080013517,35.8967479936582,"1540002000","104",복현고가차도,"0",,dgsi,"5","27000","154",,
128.574786013618,35.8968959937799,"1540001900","101","-","0",,dgsi,"5","27000","154",,
128.617858012678,35.8953349935787,"1540001500","101","-","0",,dgsi,"5","27000","154",,
128.57123201349,35.8948289936807,"1540001300","101","-","0",,dgsi,"5","27000","154",,
128.552642013788,35.8930699937608,"1540000900","101","-","0",,dgsi,"5","27000","154",,
128.567730013885,35.8927959933549,"1540000800","101","-","1",,dgsi,"5","27000","154",,
128.622217013773,35.8923719935636,"1540000700","101",복현네거리,"1",,dgsi,"5","27000","154",,
128.643538012838,35.8920759936479,"1510004100","101",입석사거리,"1",,dgsi,"5","27000","151",,
128.553183013601,35.8924869938944,"1540000600","101","-","1",,dgsi,"5","27000","154",,
128.624122013176,35.8915279938739,"1540000500","101","-","1",,dgsi,"5","27000","154",,
128.565086013007,35.8912789935582,"1540000400","101","-","0",,dgsi,"5","27000","154",,
128.554613013568,35.8909559940405,"1540000300","101",상신삼거리,"1",,dgsi,"5","27000","154",,
128.642295013354,35.8898819937467,"1510004000","101","-","0",,dgsi,"5","27000","151",,
128.642213013887,35.8897099939559,"1510003900","104",아양교동측,"0",,dgsi,"5","27000","151",,
128.562287013839,35.8896999936985,"1540000200","101",만평네거리,"1",,dgsi,"5","27000","154",,
128.641012012783,35.8878699937086,"1510003700","104",아양교,"0",,dgsi,"5","27000","151",,
128.640726012712,35.8875459936061,"1510003600","101",아양네거리,"1",,dgsi,"5","27000","151",,
128.651929013633,35.8873979940564,"1510003500","101",등촌네거리,"0",,dgsi,"5","27000","151",,
128.630596013346,35.8874099929666,"1510003400","104",큰고개고가차도,"0",,dgsi,"5","27000","151",,
128.63297901277,35.8856169932246,"1510003300","101",큰고개오거리,"1",,dgsi,"5","27000","151",,
128.55755301342,35.885971993582,"1520001800","101","-","0",,dgsi,"5","27000","152",,
128.658525013665,35.8837709939283,"1510003200","101",등촌초등삼거리,"0",,dgsi,"5","27000","151",,
128.636019013037,35.8825769937414,"1510003000","104",큰고개고가차도,"0",,dgsi,"5","27000","151",,
128.555892012409,35.8829369937437,"1520001700","104",평리교,"0",,dgsi,"5","27000","152",,
128.636194012478,35.8823989934866,"1510002900","101","-","0",,dgsi,"5","27000","151",,
128.555435013132,35.8821729939976,"1520001600","101",평리교,"1",,dgsi,"5","27000","152",,
128.639613013317,35.8812529936134,"1510002500","104",동부지하차도,"0",,dgsi,"5","27000","151",,
128.637369013207,35.8812179939353,"1510002400","101","-","1",,dgsi,"5","27000","151",,
128.642027012446,35.8801739932443,"1510002200","101","-","0",,dgsi,"5","27000","151",,
128.554862013469,35.8804999943503,"1520001400","104",평리지하차도,"0",,dgsi,"5","27000","152",,
128.390723013048,35.8809669942839,"1570009600","105","-","0",,dgsi,"5","27000","157",,
128.643246013931,35.8789749941575,"1510002000","101","-","0",,dgsi,"5","27000","151",,
128.554843012711,35.8790719943177,"1520001200","101",평리네거리,"1",,dgsi,"5","27000","152",,
128.397453012848,35.8792399934257,"1570009500","103","-","0",,dgsi,"5","27000","157",,
128.41633601256,35.8782929942935,"1570009300","101","-","0",,dgsi,"5","27000","157",,
128.645027013584,35.8765459937445,"1510001700","101",효목네거리,"1",,dgsi,"5","27000","151",,
128.420894013383,35.8767629936542,"1570009200","101","-","0",,dgsi,"5","27000","157",,
128.554915013153,35.8755599935146,"1520001000","101",평리광명네거리,"1",,dgsi,"5","27000","152",,
128.688025013422,35.8743249932379,"1510001500","101",반야월삼거리,"1",,dgsi,"5","27000","151",,
128.740277014158,35.8725369941891,"1510001300","104","-","0",,dgsi,"5","27000","151",,
128.741790013862,35.8724369941558,"1510001200","104","-","0",,dgsi,"5","27000","151",,
128.747759012949,35.8720149934324,"1510001000","104","-","0",,dgsi,"5","27000","151",,
128.647983013056,35.8719859937423,"1550004900","101","-","0",,dgsi,"5","27000","155",,
128.733451012554,35.8711339941329,"1510000900","101",송정삼거리,"1",,dgsi,"5","27000","151",,
128.422182013532,35.8719489939771,"1570009100","101","-","0",,dgsi,"5","27000","157",,
128.648828013412,35.8700419942395,"1550004800","101",무열대삼거리,"1",,dgsi,"5","27000","155",,
128.554933013157,35.8704529943024,"1520000700","101",신평리네거리,"1",,dgsi,"5","27000","152",,
128.693285013202,35.8693189936146,"1510000600","101","-","1",,dgsi,"5","27000","151",,
128.696365012679,35.8673439938979,"1510000500","101","-","0",,dgsi,"5","27000","151",,
128.701643013447,35.8667519932939,"1510000400","101",안심주공네거리,"1",,dgsi,"5","27000","151",,
128.70788401353,35.8661069933786,"1510000300","101",안심중학삼거리,"1",,dgsi,"5","27000","151",,
128.718114013819,35.8660009939453,"1510000200","101","-","1",,dgsi,"5","27000","151",,
128.713541013924,35.8659899930753,"1510000100","101",반야월네거리,"1",,dgsi,"5","27000","151",,
128.556167013264,35.8635479935624,"1520000600","101",남평리네거리,"1",,dgsi,"5","27000","152",,
128.64776801373,35.8613689937713,"1550004700","101","-","0",,dgsi,"5","27000","155",,
128.646023013914,35.8589219942487,"1550003900","101",만촌네거리,"1",,dgsi,"5","27000","155",,
128.557451012683,35.8579019940142,"1520000200","101",두류네거리,"1",,dgsi,"5","27000","152",,
128.435038013273,35.8581909935027,"1570008700","103","-","0",,dgsi,"5","27000","157",,
128.650632012751,35.8565899934964,"1550003600","101","-","0",,dgsi,"5","27000","155",,
128.653396013877,35.8550849938711,"1550003400","101","-","1",,dgsi,"5","27000","155",,
128.654528013826,35.8545609933717,"1550003300","101","-","0",,dgsi,"5","27000","155",,
128.548005013138,35.8543329940298,"1520000100","101",감삼사거리,"1",,dgsi,"5","27000","152",,
128.65851101432,35.8532079931875,"1550003200","101","-","0",,dgsi,"5","27000","155",,
128.659397012703,35.8530679942906,"1550003100","101","-","0",,dgsi,"5","27000","155",,
128.665283012716,35.8508539936564,"1550003000","104",담티교,"0",,dgsi,"5","27000","155",,
128.666541013488,35.8501139940886,"1550002900","104",담티교,"0",,dgsi,"5","27000","155",,
128.566946013456,35.8470419939026,"1530000500","101",두류공원네거리,"1",,dgsi,"5","27000","153",,
128.6726850129,35.8460929939927,"1550002600","101",연호네거리,"0",,dgsi,"5","27000","155",,
128.694109013919,35.8429459932929,"1550002500","101","-","0",,dgsi,"5","27000","155",,
128.699183014061,35.8422429929256,"1550002400","101","-","1",,dgsi,"5","27000","155",,
128.70176801262,35.8416449938032,"1550002200","101","-","0",,dgsi,"5","27000","155",,
128.685358012952,35.8414469938849,"1550002000","101",월드컵삼거리,"0",,dgsi,"5","27000","155",,
128.704985013489,35.8408859935025,"1550001900","101",신매네거리,"1",,dgsi,"5","27000","155",,
128.709358013315,35.8392719943197,"1550001600","101",매호네거리,"1",,dgsi,"5","27000","155",,
128.559329013003,35.8399379944647,"1530000300","101",두리봉네거리,"1",,dgsi,"5","27000","153",,
128.557545013314,35.8376539944189,"1530000200","101",성당네거리,"1",,dgsi,"5","27000","153",,
128.721226013158,35.8356149932918,"1550001300","105",중산삼거리,"0",,dgsi,"5","27000","155",,
128.555903013832,35.8352739935663,"1530000100","101",달성군청삼거리,"1",,dgsi,"5","27000","153",,
128.606972013198,35.8344199937335,"1550001100","101",상동교동편네거리,"0",,dgsi,"5","27000","155",,
128.670482013046,35.8339869943734,"1550001000","101",범안삼거리,"0",,dgsi,"5","27000","155",,
128.608332013223,35.829145993882,"1550000400","101","-","0",,dgsi,"5","27000","155",,
128.666528013335,35.8280059939301,"1550000300","104",연호지하차도,"0",,dgsi,"5","27000","155",,
128.60983401393,35.8252059935222,"1550000200","101",수성못네거리,"0",,dgsi,"5","27000","155",,
128.649464013282,35.8189319929944,"1550000100","101",관계삼거리,"0",,dgsi,"5","27000","155",,
128.515912013671,35.810866993695,"1570007700","105","-","0",,dgsi,"5","27000","157",,
128.623205013357,35.805913993877,"1570007500","104",가창교,"0",,dgsi,"5","27000","157",,
128.495328013311,35.8024459938189,"1570006900","104",화원교,"0",,dgsi,"5","27000","157",,
128.494559012866,35.8018389936428,"1570006800","104",화원교,"0",,dgsi,"5","27000","157",,
128.622638013483,35.8011159927809,"1570006600","104",용계교,"0",,dgsi,"5","27000","157",,
128.483033012844,35.7950429935967,"1570005800","101",화원IC입구,"0",,dgsi,"5","27000","157",,
128.470196013007,35.7899759928878,"1570005400","104",강경교,"0",,dgsi,"5","27000","157",,
128.469342013014,35.7896409940799,"1570005300","104",강경교,"0",,dgsi,"5","27000","157",,
128.398920013254,35.7604369939261,"1570004300","101","-","0",,dgsi,"5","27000","157",,
128.388766013476,35.7539189942922,"1570004000","104",고령교,"0",,dgsi,"5","27000","157",,
128.567329013084,35.7555909936419,"1570003900","101","-","0",,dgsi,"5","27000","157",,
128.661568013805,35.7349789930107,"1570003400","104",삼산교,"0",,dgsi,"5","27000","157",,
128.434512013732,35.7263229934701,"1570003000","101","-","0",,dgsi,"5","27000","157",,
128.436721013847,35.7231749932769,"1570002900","101","-","0",,dgsi,"5","27000","157",,
128.437782012605,35.7055169938842,"1570002600","104","-","0",,dgsi,"5","27000","157",,
128.437903012855,35.7052299935802,"1570002500","104","-","0",,dgsi,"5","27000","157",,
128.444548012329,35.6963239941796,"1570002200","104",현풍교,"0",,dgsi,"5","27000","157",,
128.439269013403,35.696124993552,"1570002100","104",현풍3교,"0",,dgsi,"5","27000","157",,
128.444844012669,35.6957999936519,"1570002000","104",현풍교,"0",,dgsi,"5","27000","157",,
128.439263012643,35.6952099936226,"1570001700","104",현풍3교,"0",,dgsi,"5","27000","157",,
128.446923013882,35.6895079936736,"1570001400","101","-","0",,dgsi,"5","27000","157",,
128.446368013346,35.6787019931814,"1570001200","101","-","0",,dgsi,"5","27000","157",,
128.448626012793,35.6731339933204,"1570000800","101","-","0",,dgsi,"5","27000","157",,
128.449894012256,35.6678529939042,"1570000500","101","-","0",,dgsi,"5","27000","157",,
128.455222013013,35.6476359937325,"1570000400","104",한정교,"0",,dgsi,"5","27000","157",,
128.454503013317,35.646395993906,"1570000300","104",한정교,"0",,dgsi,"5","27000","157",,
128.551370013645,35.9617409934452,"1540007800","105","-","0",,dgsi,"5","27000","154",,
128.533790013042,35.933592993297,"1540006500","105","-","0",,dgsi,"5","27000","154",,
128.537603013518,35.9342499944527,"1540006600","108",칠곡IC,"0",,dgsi,"5","27000","154",,
128.587881013958,35.9130019938259,"1540004600","101",북대구IC 입구,"0",램프를 단순화,dgsi,"5","27000","154",,
128.587230012968,35.9035849938886,"1540004000","101","-","0",,,"5",,"154",,
128.570195012499,35.9031489936245,"1540003700","101","-","0",,dgsi,"5","27000","154",,
128.591763013262,35.9008349931118,"1540003000","101",침산교서편네거리,"1",,dgsi,"5","27000","154",,
128.562870013689,35.8984439943263,"1540002400","101","-","0",,,"5",,"154",,
128.68851901265,35.8818179937536,"1510002800","101",동대구JC,"0",,dgsi,"5","27000","151",,
128.533946012502,35.8784099937843,"1520001100","108",서대구IC,"0",,dgsi,"5","27000","152",,
128.476265013473,35.7662919932211,"1570004400","108",달성IC,"0",,dgsi,"5","27000","157",,
128.550998012737,35.9611949932643,"1540007700","104","-","0",,,"5",,"154",,
128.550869013936,35.9586479936522,"1540007500","104","-","0",,,"5",,"154",,
128.536984013923,35.9389309943872,"1540007000","108",칠곡IC,"0",,,"5",,"154",,
128.534207013325,35.9328849941791,"1540006400","108",칠곡IC,"0",,,"5",,"154",,
128.531060013022,35.926178993472,"1540005600","104",금호터널북단,"0",,,"5",,"154",,
128.528450012894,35.920592993875,"1540005300","104",검호터널남단,"0",,,"5",,"154",,
128.633367013551,35.9168769938817,"1510004600","104",금호2교남측,"0",,,"5",,"151",,
128.606633013713,35.9140239938399,"1540004800","104",금호1교동측,"0",,,"5",,"154",,
128.600116013908,35.9128469937553,"1540004500","104",금호1교서측,"0",,,"5",,"154",,
128.581826012757,35.9107139937927,"1540004400","108",북대구IC,"0",,,"5",,"154",,
128.583062013637,35.9095179932144,"1540004300","108",북대구IC,"0",,,"5",,"154",,
128.576950013418,35.908296993777,"1540004200","108",북대구IC,"0",,,"5",,"154",,
128.550298012766,35.8974349939328,"1540002200","104","-","0",,,"5",,"154",,
128.5246310136,35.8971239933879,"1540001800","108",금호JC,"0",,,"5",,"154",,
128.546536013344,35.8966549945091,"1540001600","104","-","0",,,"5",,"154",,
128.521566013632,35.8932109933029,"1540001000","108",금호JC,"0",,,"5",,"154",,
128.532041013881,35.8932839937865,"1540001100","108",금호JC,"0",,,"5",,"154",,
128.525663013567,35.8893139940849,"1540000100","108",금호JC,"0",,,"5",,"154",,
128.698994013472,35.8828909933778,"1510003100","108",동대구JC,"0",,,"5",,"151",,
128.701900013625,35.8810469940442,"1510002600","104","-","0",,,"5",,"151",,
128.702847013246,35.8804649936357,"1510002300","104","-","0",,,"5",,"151",,
128.534027013289,35.8807579938105,"1520001500","108",서대구IC,"0",,,"5",,"152",,
128.530156012397,35.8793989940215,"1520001300","108",서대구IC,"0",,,"5",,"152",,
128.740238013437,35.8730399940873,"1510001400","104","-","0",,,"5",,"151",,
128.531464012696,35.8736809933755,"1520000900","108",서대구IC,"0",,,"5",,"152",,
128.741706013436,35.8722369938057,"1510001100","104","-","0",,,"5",,"151",,
128.464778013907,35.7956819935028,"1570005900","108",옥포JC,"0",,,"5",,"157",,
128.461590013429,35.7906539937592,"1570005600","108",옥포JC,"0",,,"5",,"157",,
128.464852013677,35.7893429940134,"1570005200","108",옥포JC,"0",,,"5",,"157",,
128.473901013612,35.769696994153,"1570004500","108",달성IC,"0",,,"5",,"157",,
128.477535013707,35.7577879929359,"1570004100","104",달성1터널 북측,"0",,,"5",,"157",,
128.434561012496,35.6786339931424,"1570001100","108",현풍IC,"0",,,"5",,"157",,
128.436691013399,35.6742659933193,"1570000900","108",현풍IC,"0",,,"5",,"157",,
128.667196013385,35.9173469938985,"1510004700","108",도동JC,"0",,,"5",,"151",,
128.667540013403,35.9208209942801,"1510004800","104",도동대교,"0",,,"5",,"151",,
128.674480012939,35.9309619935142,"1510004900","104",도동대교,"0",,,"5",,"151",,
128.675925012882,35.9316149939526,"1510005000","104",도평터널,"0",,,"5",,"151",,
128.68385101312,35.935088993789,"1510005100","104",도평터널,"0",,,"5",,"151",,
128.696612013696,35.9423489937732,"1510005200","104",백안터널,"0",,,"5",,"151",,
128.701835013653,35.9460929946583,"1510005300","104",백안터널,"0",,,"5",,"151",,
128.721226013296,35.9537899934061,"1510005400","104",와촌터널,"0",,,"5",,"151",,
128.551034012817,35.9618249934177,"1540007900","105",대구북구-칠곡 경계,"0",,,"5",,"154",,
128.495812013337,35.7997029939524,"1570011700","103","-","0",,dgsi,"5","27000","157",,
128.658592013321,35.8542429931772,"1550013900","101","-","0",,dgsi,"5","27000","155",,
128.661233013315,35.7352049933968,"1570003401","104",삼산교,"0",,dgsi,"5","27000","157",,
