LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
"3600027909","3600014100","3600014101","0",1.00000000,"106",지방도909호선,"0","000",60.00000000,"0",40000.00000000,400.00000000,,,"5","47000","151","000","909",,,,,490.51789335600
"3600028009","3600014101","3600014100","0",1.00000000,"106",지방도909호선,"0","000",60.00000000,"0",40000.00000000,400.00000000,,,"5","47000","151","000","909",,,,,490.95567767200
"3660019601","3660010100","3660008800","0",1.00000000,"106",지방도902호선,"0","000",60.00000000,"0",40000.00000000,400.00000000,,,"5","47000","157","000","902",,,,,4551.68016131000
"3660019501","3660008800","3660010100","0",1.00000000,"106",지방도902호선,"0","000",60.00000000,"0",40000.00000000,400.00000000,,,"5","47000","157","000","902",,,,,4558.33384562000
"1570001503","1570000900","1570012800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",,,,"20080723086",163.91088489700
"1570001603","1570012800","1570000900","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",,,"20080723086",,168.52541299300
"1570029900","1570001100","1570012600","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP201,,,"20080723134",1182.78656905000
"1570030200","1570012600","1570001100","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP202,,"20080723134",,1179.86008373000
"1570029300","1570012900","3670008200","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP209,,"20080723085","20080723133",9947.19150478000
"1570029400","3670008200","1570012900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP208,,"20080723133","20080723085",9944.50802065000
"1570029500","1570012900","1570012600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP200,,"20080723085","20080723134",1343.06342277000
"1570029600","1570012800","1570012900","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP205,,"20080723086","20080723085",885.51479171800
"1570030300","1570012600","1570012800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP204,,"20080723134","20080723086",759.95593295600
"1570030400","1570012600","1570012900","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP203,,"20080723134","20080723085",1440.87531550000
"1570001502","1570012800","1570012700","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",,,"20080723086","20080723124",307.66977321800
"1570001602","1570012700","1570012800","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",,,"20080723124","20080723086",312.29537210300
"1570029800","1570000900","1570012600","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP207,,,"20080723134",1528.28201629000
"1570030000","1570012600","3910015900","0",2.00000000,"101",중부내륙고속도로,"0","000",100.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP198,,"20080723134",,15214.68694070000
"1570029700","1570012900","1570000900","0",1.00000000,"101",중부내륙고속도로,"0","101",40.00000000,"5",0.00000000,0.00000000,,,"5","51110","157","000","14",TEMP206,,"20080723085",,888.71817386000
"1510044900","1510019000","1510019100","0",1.00000000,"104",파군재길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700002200000,,RN2700002000000,RN2700001900000,201.28970356100
"1520022900","1520008200","1520008100","0",2.00000000,"101",가르뱅이2길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700002300000,,RN2700027800000,RN2700003900000,155.77481013500
"1520023000","1520008200","1520008300","0",2.00000000,"101",가르뱅이2길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700002400000,,RN2700027800000,RN2700005800000,196.51713878000
"1520023100","1520008300","1520008200","0",2.00000000,"101",가르뱅이2길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700002500000,,RN2700005800000,RN2700027800000,203.26023769300
"1520023200","1520008100","1520008200","0",2.00000000,"101",가르뱅이2길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700002600000,,RN2700003900000,RN2700027800000,148.02865928300
"1510045000","1510008600","1510016600","0",2.00000000,"104",반야월로,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700002700000,,,RN2700004900000,352.51929866000
"1510045100","1510016600","1510008600","0",2.00000000,"104",반야월로,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700002800000,,RN2700004900000,,356.03734249400
"1540093700","1540022400","1540033400","0",4.00000000,"104",서변로,"0","000",80.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","33",RO2700004300000,,,RN2700025000000,601.35127133500
"1540093800","1540031900","1540020900","0",3.00000000,"104",섬유로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700004400000,,RN2700022200000,,149.38653282600
"1540093900","1540020900","1540031900","0",3.00000000,"104",섬유로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700004500000,,,RN2700022200000,150.04966143000
"1540094000","1540015900","1540030600","0",3.00000000,"104",대학로,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","65",RO2700004600000,,,RN2700001300000,423.08478827200
"1540094100","1540030600","1540015900","0",2.00000000,"104",대학로,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","65",RO2700004700000,,RN2700001300000,,426.13341115300
"1540094200","1540033200","1540004400","0",3.00000000,"101",경부고속도로진입로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","1",RO2700004800000,,RN2700021800000,,408.09060699200
"1540094300","1540033300","1540033200","0",3.00000000,"101",경부고속도로진입로,"0","101",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","1",RO2700004900000,,RN2700021900000,RN2700021800000,119.59247420600
"1510053300","1510016700","1510010300","0",5.00000000,"104",화랑로,"0","000",80.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","50",RO2700008300000,,RN2700005200000,,1177.30735380000
"1510053400","1510010300","1510016700","0",5.00000000,"104",화랑로,"0","000",80.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","50",RO2700008400000,,,RN2700005200000,1172.29257106000
"1510053500","1510001600","1510017000","0",3.00000000,"103",일반국도4호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","4",RO2700008500000,,,RN2700008100000,367.87238345900
"1510053600","1510017000","1510017200","0",4.00000000,"103",일반국도4호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","4",RO2700008600000,,RN2700008100000,RN2700008000000,643.89078372400
"1510053700","1510017000","1510001600","0",3.00000000,"103",일반국도4호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","4",RO2700008700000,,RN2700008100000,,370.23053847800
"1510059600","1510017200","1510017000","0",3.00000000,"103",일반국도4호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","4",RO2700008800000,,RN2700008000000,RN2700008100000,642.57800564400
"1510059700","1510008400","1510016600","0",2.00000000,"104",반야월로,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700008900000,,,RN2700004900000,199.62690284300
"1560082500","1560028000","1560019600","0",2.00000000,"104",호산2로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700011000000,,RN2700021100000,,1306.12903714000
"1560082600","1560026300","1560026400","0",1.00000000,"104",공단전시관길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700011100000,,RN2700025800000,RN2700026300000,657.13318993000
"1560082700","1560026400","1560026300","0",1.00000000,"104",공단전시관길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700011200000,,RN2700026300000,RN2700025800000,656.38563192100
"1560082800","1560026300","1560009700","0",1.00000000,"104",공단월암7길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700011300000,,RN2700025800000,,776.87402427900
"1560082900","1560009700","1560026300","0",1.00000000,"104",공단월암7길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700011400000,,,RN2700025800000,780.35081650400
"1560083000","1560029400","1560029900","0",2.00000000,"104",서당로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700011500000,,RN2700012400000,RN2700012300000,410.33710773300
"1560083900","1560028700","1560028800","0",2.00000000,"104",성지로,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700012400000,,RN2700022600000,RN2700024100000,503.06506585400
"1560084000","1560014900","1560027200","0",3.00000000,"104",대명천로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700012500000,,,RN2700025300000,572.01192329400
"1560084100","1560027200","1560014900","0",3.00000000,"104",대명천로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700012600000,,RN2700025300000,,568.55915375200
"1560084200","1560018300","1560028100","0",1.00000000,"104",안성당로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700012700000,,,RN2700023300000,594.00537671000
"1560084300","1560028100","1560027800","0",2.00000000,"104",감삼복개1길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700012800000,,RN2700023300000,RN2700027100000,918.47879714700
"1560084400","1560027800","1560028100","0",2.00000000,"104",감삼복개1길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700012900000,,RN2700027100000,RN2700023300000,919.34284552300
"1560095600","1560026600","1560026500","0",1.00000000,"104",송현중앙1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700016400000,,RN2700024900000,RN2700026400000,68.13604755370
"1560095700","1560026500","1560026200","0",1.00000000,"104",송현중앙1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700016500000,,RN2700026400000,RN2700021400000,141.08329836600
"1560095800","1560025900","1560026100","0",1.00000000,"104",송남시장길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700016600000,,RN2700023800000,RN2700017000000,136.79242080300
"1560095900","1560026100","1560026200","0",1.00000000,"104",학산남2길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700016700000,,RN2700017000000,RN2700021400000,310.79623676000
"1560096000","1560026200","1560026100","0",1.00000000,"104",학산남2길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700016800000,,RN2700021400000,RN2700017000000,309.10281312600
"1560096100","1560026100","1560025900","0",1.00000000,"104",송남시장길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700016900000,,RN2700017000000,RN2700023800000,135.87461316600
"1560097000","1560024700","1560025100","0",2.00000000,"104",오복2길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700017800000,,RN2700022700000,RN2700019300000,692.30360023000
"1560097100","1560025100","1560024700","0",2.00000000,"104",오복2길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","0",RO2700017900000,,RN2700019300000,RN2700022700000,690.10540928600
"1570033700","1570011600","1570011700","0",2.00000000,"104",명천로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700018000000,,,,223.78589382400
"1570033800","1570011700","1570011600","0",2.00000000,"104",명천로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700018100000,,,,224.03301460200
"1570033900","1570014500","1570014700","0",1.00000000,"104",천내택지본길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700018200000,,RN2700021200000,RN2700022800000,518.06695622700
"1570034000","1570014700","1570014500","0",1.00000000,"104",천내택지본길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700018300000,,RN2700022800000,RN2700021200000,513.75839111000
"1510059900","1510015900","1510016000","0",2.00000000,"104",나눔길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700021800000,,RN2700010800000,RN2700013500000,314.85209623800
"1510060000","1510016000","1510015700","0",2.00000000,"104",샘도랑길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700021900000,,RN2700013500000,RN2700016000000,244.46400012000
"1550058100","1550020500","1550020600","0",2.00000000,"104",메트로팔레스앞길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700022000000,,RN2700003600000,RN2700013200000,309.70903735800
"1550058200","1550020600","1550020500","0",2.00000000,"104",메트로팔레스앞길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700022100000,,RN2700013200000,RN2700003600000,313.30274759500
"1550058300","1550018800","1550019000","0",1.00000000,"104",지산1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700022200000,,RN2700018500000,RN2700011700000,174.43683354000
"1550058400","1550019000","1550018800","0",1.00000000,"104",지산1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700022300000,,RN2700011700000,RN2700018500000,172.78291965300
"1550064600","1550017900","1550017600","0",1.00000000,"104",은하수로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700024500000,,RN2700004000000,RN2700007700000,269.24330319200
"1550064700","1550017900","1550018200","0",1.00000000,"104",햇빛2길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700024600000,,RN2700004000000,RN2700006200000,161.13805322400
"1550064800","1550018200","1550017900","0",1.00000000,"104",햇빛2길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700024700000,,RN2700006200000,RN2700004000000,161.51904456700
"1550064900","1550006400","1550018500","0",1.00000000,"104",햇빛2길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700024800000,,,RN2700016400000,359.95314249100
"1550065000","1550018500","1550018200","0",1.00000000,"104",햇빛2길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700024900000,,RN2700016400000,RN2700006200000,231.24640896700
"1550065100","1550018200","1550018500","0",1.00000000,"104",햇빛2길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","155","000","0",RO2700025000000,,RN2700006200000,RN2700016400000,233.25850769700
"1510060900","1510015500","1510016200","0",1.00000000,"104",안심공단4길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700027200000,,RN2700011200000,RN2700014900000,274.29940472000
"1510061000","1510016200","1510015500","0",1.00000000,"104",안심공단4길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700027300000,,RN2700014900000,RN2700011200000,277.82884560700
"1510061100","1510016700","1510017200","0",1.00000000,"104",용호길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700027400000,,RN2700005200000,RN2700008000000,305.13505321800
"1510061200","1510017200","1510016700","0",1.00000000,"104",용호길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700027500000,,RN2700008000000,RN2700005200000,305.96024599000
"1510061300","1510009600","1510017000","0",1.00000000,"104",일반국도4호선-화랑로연결로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700027600000,,,RN2700008100000,194.34367630800
"1510061400","1510017000","1510009600","0",1.00000000,"104",일반국도4호선-화랑로연결로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","151","000","0",RO2700027700000,,RN2700008100000,,180.74166095800
"1540091500","1540034400","1540034500","0",1.00000000,"104",해당화4길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700028600000,,RN2700014700000,RN2700010600000,481.76495825100
"1540091600","1540034500","1540034400","0",1.00000000,"104",해당화4길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700028700000,,RN2700010600000,RN2700014700000,470.85813418100
"1540091700","1540033800","1540024700","0",2.00000000,"104",이매5길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700028800000,,RN2700012700000,,827.34384043000
"1540091800","1540024700","1540033800","0",2.00000000,"104",이매5길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700028900000,,,RN2700012700000,817.72841158700
"1540092100","1540035600","1540035800","0",2.00000000,"104",동암네거리길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700029200000,,RN2700022100000,RN2700008800000,307.97374738000
"1540105800","1540032000","1540032200","0",2.00000000,"104",물류안길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700032700000,,RN2700004800000,RN2700004600000,149.31766919700
"1540105900","1540032200","1540032000","0",2.00000000,"104",물류안길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700032800000,,RN2700004600000,RN2700004800000,148.17471443700
"1540106000","1540032000","1540031800","0",2.00000000,"104",무역로,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700032900000,,RN2700004800000,RN2700002800000,156.11594927200
"1540106100","1540032200","1540032600","0",2.00000000,"104",물류안길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700033000000,,RN2700004600000,RN2700000300000,191.34543183900
"1540106200","1540032600","1540032200","0",2.00000000,"104",물류안길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700033100000,,RN2700000300000,RN2700004600000,193.21311066700
"1540106300","1540032600","1540032800","0",2.00000000,"104",물류안길,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700033200000,,RN2700000300000,RN2700001500000,303.75632127200
"1540107200","1540031900","1540031800","0",2.00000000,"104",무역로,"0","000",50.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700034100000,,RN2700022200000,RN2700002800000,193.15217939700
"1540107300","1540027500","1540035100","0",1.00000000,"104",관음초등길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700034200000,,,RN2700013100000,112.72077294800
"1540107400","1540035100","1540027500","0",1.00000000,"104",관음초등길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700034300000,,RN2700013100000,,111.87096296100
"1540107500","1540035400","1540035300","0",1.00000000,"104",관음초등길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700034400000,,RN2700025200000,RN2700012200000,244.23800346200
"1540107600","1540035300","1540035400","0",1.00000000,"104",관음초등길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700034500000,,RN2700012200000,RN2700025200000,243.18330752200
"1540107700","1540035300","1540035200","0",1.00000000,"104",관음초등길,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700034600000,,RN2700012200000,RN2700006900000,467.16157412100
"1570030700","1570014000","1570005400","0",1.00000000,"104",용연사길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700036900000,,RN2700012100000,,1031.25853796000
"1570030800","1570013900","1570013700","0",3.00000000,"104",달성공단로,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700037000000,,RN2700016300000,RN2700016800000,879.55816294900
"1570030900","1570013700","1570013900","0",3.00000000,"104",달성공단로,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700037100000,,RN2700016800000,RN2700016300000,882.42417104800
"1570031000","1570013700","1570013800","0",3.00000000,"104",공단1길,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700037200000,,RN2700016800000,RN2700008500000,508.47924236200
"1570031100","1570013800","1570013700","0",3.00000000,"104",공단1길,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700037300000,,RN2700008500000,RN2700016800000,511.80588167700
"1570031200","1570013700","1570013500","0",3.00000000,"104",달성공단로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","0",RO2700037400000,,RN2700016800000,RN2700014300000,2741.64056010000
"1530026600","1530008400","1530007100","0",2.00000000,"104",현충로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","153","000","0",RO2700040300000,,RN2700013700000,,148.18729011500
"1520023700","1520008500","1520008300","0",1.00000000,"101",가르뱅이1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700040600000,,RN2700009700000,RN2700005800000,339.05953493800
"1520023800","1520008300","1520008500","0",1.00000000,"101",가르뱅이1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700040700000,,RN2700005800000,RN2700009700000,333.79895020300
"1520023900","1520008300","1520008100","0",1.00000000,"101",가르뱅이1길,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","0",RO2700040800000,,RN2700005800000,RN2700003900000,372.98112242100
"1520024000","1520008100","1520005200","0",2.00000000,"101",가르뱅이1길,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","152","000","451",RO2700040900000,,RN2700003900000,,58.84074274030
"1560080300","1570007700","1570014800","0",3.00000000,"103",일반국도5호선,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","5",RO2700042400000,,,RN2700014800000,348.98965463800
"1570031600","1570014800","1570014600","0",3.00000000,"103",일반국도5호선,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","5",RO2700042500000,,RN2700014800000,RN2700019100000,806.58703087600
"1570031700","1570014600","1570014800","0",3.00000000,"103",일반국도5호선,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","5",RO2700042600000,,RN2700019100000,RN2700014800000,807.21101008600
"1570031800","1570014800","1570007700","0",3.00000000,"103",일반국도5호선,"0","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","157","000","5",RO2700042700000,,RN2700014800000,,349.11078871000
"1560080500","1560024900","1560007000","0",2.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","27",RO2700042900000,,RN2700008600000,,966.59100742900
"1560080600","1560007000","1560024900","0",2.00000000,"104",갈산로,"0","000",60.00000000,"0",0.00000000,0.00000000,,,"5","27000","156","000","27",RO2700043000000,,,RN2700008600000,976.56408545200
"1540108900","1540027200","1540034800","0",2.00000000,"104",대천로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700046600000,,,RN2700011400000,228.93344835500
"1540109000","1540034800","1540027100","0",2.00000000,"104",대천로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700046700000,,RN2700011400000,,151.07192933000
"1540109100","1540027100","1540034800","0",2.00000000,"104",대천로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700046800000,,,RN2700011400000,150.76362602900
"1540109200","1540034800","1540027200","0",2.00000000,"104",대천로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700046900000,,RN2700011400000,,229.24058156000
"1540109300","1540027700","1540035500","0",2.00000000,"104",학정로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700047000000,,,RN2700004100000,252.98281033900
"1540109400","1540035500","1540027600","0",2.00000000,"104",학정로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700047100000,,RN2700004100000,,332.14647318800
"1540109500","1540027600","1540035500","0",2.00000000,"104",학정로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700047200000,,,RN2700004100000,337.10597845200
"1540109900","1540007202","1540035200","0",3.00000000,"103",일반국도5호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","5",RO2700049400000,,,RN2700006900000,739.14202350100
"1540110000","1540035200","1540007202","0",4.00000000,"103",일반국도5호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","5",RO2700049500000,,RN2700006900000,,742.83701473000
"1540110100","1540026500","1540034900","0",1.00000000,"104",관음중앙로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700049600000,,,RN2700009400000,327.96692636100
"1540110200","1540034900","1540035300","0",1.00000000,"104",관음중앙로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700049700000,,RN2700009400000,RN2700012200000,258.71047881900
"1540110300","1540035300","1540034900","0",1.00000000,"104",관음중앙로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700049800000,,RN2700012200000,RN2700009400000,258.82639990800
"1540110400","1540034900","1540026500","0",1.00000000,"104",관음중앙로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700049900000,,RN2700009400000,,328.62925913800
"1540110500","1540035200","1540034700","0",4.00000000,"103",일반국도5호선,"1","000",70.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","5",RO2700050000000,,RN2700006900000,RN2700007900000,251.25816970700
"1540111300","1540024700","1540034400","0",2.00000000,"104",팔거동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700050800000,,,RN2700014700000,173.84137913900
"1540111400","1540034400","1540025400","0",2.00000000,"104",팔거동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700050900000,,RN2700014700000,,217.00384746700
"1540111500","1540025400","1540034400","0",2.00000000,"104",팔거동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700051000000,,,RN2700014700000,216.69764221800
"1540111600","1540034400","1540024700","0",2.00000000,"104",팔거동로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700051100000,,RN2700014700000,,179.82422824200
"1540111700","1540025300","1540034500","0",1.00000000,"104",태암로,"0","000",40.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700051200000,,,RN2700010600000,94.97138828710
"1540111800","1540034500","1540025000","0",1.00000000,"104",태암로,"0","000",30.00000000,"0",0.00000000,0.00000000,,,"5","27000","154","000","0",RO2700051300000,,RN2700010600000,,168.28129994200
